Timestamp,Libre GL,Dexcom GL,HR,Calories (Activity)
2024-06-17 08:21:00,80.6,117.0,76.0,1.088400006
2024-06-17 08:22:00,81.0,117.0,75.0,1.088400006
2024-06-17 08:23:00,81.4,117.0,78.0,1.197239995
2024-06-17 08:24:00,81.8,117.2,78.0,1.088400006
2024-06-17 08:25:00,82.2,117.4,79.0,1.197239995
2024-06-17 08:26:00,82.6,117.6,79.0,1.197239995
2024-06-17 08:27:00,83.0,117.8,81.0,1.088400006
2024-06-17 08:28:00,83.26666666666667,118.0,80.0,1.197239995
2024-06-17 08:29:00,83.53333333333333,119.2,77.0,1.197239995
2024-06-17 08:30:00,83.8,120.4,82.0,1.306079984
2024-06-17 08:31:00,84.06666666666666,121.6,74.0,1.088400006
2024-06-17 08:32:00,84.33333333333333,122.8,76.0,1.088400006
2024-06-17 08:33:00,84.6,124.0,87.0,4.571280003
2024-06-17 08:34:00,84.86666666666666,125.6,93.0,4.353600025
2024-06-17 08:35:00,85.13333333333334,127.2,100.0,3.91824007
2024-06-17 08:36:00,85.4,128.8,86.0,1.306079984
2024-06-17 08:37:00,85.66666666666667,130.4,78.0,1.197239995
2024-06-17 08:38:00,85.93333333333334,132.0,81.0,1.414919972
2024-06-17 08:39:00,86.2,133.6,80.0,1.197239995
2024-06-17 08:40:00,86.46666666666667,135.2,86.0,3.2651999
2024-06-17 08:41:00,86.73333333333333,136.8,94.0,3.482880116
2024-06-17 08:42:00,87.0,138.4,100.0,5.006639957
2024-06-17 08:43:00,86.33333333333333,140.0,101.0,4.353600025
2024-06-17 08:44:00,85.66666666666667,139.6,108.0,4.78895998
2024-06-17 08:45:00,85.0,139.2,112.0,5.441999912
2024-06-17 08:46:00,84.33333333333333,138.8,107.0,5.006639957
2024-06-17 08:47:00,83.66666666666667,138.4,118.0,6.530399799
2024-06-17 08:48:00,83.0,138.0,107.0,4.353600025
2024-06-17 08:49:00,82.33333333333333,135.4,96.0,3.700560093
2024-06-17 08:50:00,81.66666666666667,132.8,95.0,1.414919972
2024-06-17 08:51:00,81.0,130.2,93.0,3.91824007
2024-06-17 08:52:00,80.33333333333333,127.6,96.0,3.482880116
2024-06-17 08:53:00,79.66666666666667,125.0,102.0,4.571280003
2024-06-17 08:54:00,79.0,123.4,101.0,3.91824007
2024-06-17 08:55:00,78.33333333333333,121.8,104.0,5.224319935
2024-06-17 08:56:00,77.66666666666667,120.2,113.0,5.006639957
2024-06-17 08:57:00,77.0,118.6,105.0,3.374039888
2024-06-17 08:58:00,76.46666666666667,117.0,105.0,4.571280003
2024-06-17 08:59:00,75.93333333333334,115.8,107.0,4.78895998
2024-06-17 09:00:00,75.4,114.6,104.0,4.353600025
2024-06-17 09:01:00,74.86666666666666,113.4,107.0,4.353600025
2024-06-17 09:02:00,74.33333333333333,112.2,105.0,4.353600025
2024-06-17 09:03:00,73.8,111.0,101.0,3.91824007
2024-06-17 09:04:00,73.26666666666667,110.4,97.0,3.482880116
2024-06-17 09:05:00,72.73333333333333,109.8,102.0,3.91824007
2024-06-17 09:06:00,72.2,109.2,100.0,3.91824007
2024-06-17 09:07:00,71.66666666666667,108.6,104.0,4.135920048
2024-06-17 09:08:00,71.13333333333334,108.0,108.0,4.571280003
2024-06-17 09:09:00,70.6,108.0,102.0,1.63259995
2024-06-17 09:10:00,70.06666666666666,108.0,104.0,4.135920048
2024-06-17 09:11:00,69.53333333333333,108.0,100.0,2.829839945
2024-06-17 09:12:00,69.0,108.0,102.0,4.135920048
2024-06-17 09:13:00,69.26666666666667,108.0,98.0,3.91824007
2024-06-17 09:14:00,69.53333333333333,108.0,101.0,3.91824007
2024-06-17 09:15:00,69.8,108.0,99.0,4.135920048
2024-06-17 09:16:00,70.06666666666666,108.0,100.0,3.91824007
2024-06-17 09:17:00,70.33333333333333,108.0,100.0,3.700560093
2024-06-17 09:18:00,70.6,108.0,101.0,4.135920048
2024-06-17 09:19:00,70.86666666666666,108.4,102.0,3.91824007
2024-06-17 09:20:00,71.13333333333334,108.8,98.0,3.700560093
2024-06-17 09:21:00,71.4,109.2,103.0,4.135920048
2024-06-17 09:22:00,71.66666666666667,109.6,103.0,4.135920048
2024-06-17 09:23:00,71.93333333333334,110.0,109.0,4.571280003
2024-06-17 09:24:00,72.2,110.2,109.0,4.78895998
2024-06-17 09:25:00,72.46666666666667,110.4,112.0,5.224319935
2024-06-17 09:26:00,72.73333333333333,110.6,108.0,4.571280003
2024-06-17 09:27:00,73.0,110.8,108.0,5.006639957
2024-06-17 09:28:00,73.33333333333333,111.0,105.0,4.135920048
2024-06-17 09:29:00,73.66666666666667,111.2,105.0,4.135920048
2024-06-17 09:30:00,74.0,111.4,97.0,3.700560093
2024-06-17 09:31:00,74.33333333333333,111.6,97.0,4.135920048
2024-06-17 09:32:00,74.66666666666667,111.8,95.0,3.482880116
2024-06-17 09:33:00,75.0,112.0,97.0,1.414919972
2024-06-17 09:34:00,75.33333333333333,111.8,99.0,3.700560093
2024-06-17 09:35:00,75.66666666666667,111.6,97.0,3.700560093
2024-06-17 09:36:00,76.0,111.4,98.0,3.91824007
2024-06-17 09:37:00,76.33333333333333,111.2,96.0,4.353600025
2024-06-17 09:38:00,76.66666666666667,111.0,100.0,3.91824007
2024-06-17 09:39:00,77.0,111.6,99.0,1.414919972
2024-06-17 09:40:00,77.33333333333333,112.2,103.0,3.156359911
2024-06-17 09:41:00,77.66666666666667,112.8,108.0,4.78895998
2024-06-17 09:42:00,78.0,113.4,107.0,4.571280003
2024-06-17 09:43:00,78.06666666666666,114.0,115.0,5.877359867
2024-06-17 09:44:00,78.13333333333334,114.4,120.0,5.550839901
2024-06-17 09:45:00,78.2,114.8,117.0,5.65967989
2024-06-17 09:46:00,78.26666666666667,115.2,111.0,5.006639957
2024-06-17 09:47:00,78.33333333333333,115.6,109.0,4.027080059
2024-06-17 09:48:00,78.4,116.0,107.0,4.571280003
2024-06-17 09:49:00,78.46666666666667,116.4,105.0,3.374039888
2024-06-17 09:50:00,78.53333333333333,116.8,101.0,1.63259995
2024-06-17 09:51:00,78.6,117.2,108.0,3.809400082
2024-06-17 09:52:00,78.66666666666667,117.6,106.0,4.78895998
2024-06-17 09:53:00,78.73333333333333,118.0,101.0,1.414919972
2024-06-17 09:54:00,78.8,119.2,101.0,1.63259995
2024-06-17 09:55:00,78.86666666666666,120.4,99.0,1.414919972
2024-06-17 09:56:00,78.93333333333334,121.6,96.0,4.135920048
2024-06-17 09:57:00,79.0,122.8,96.0,3.91824007
2024-06-17 09:58:00,79.06666666666666,124.0,91.0,3.482880116
2024-06-17 09:59:00,79.13333333333334,123.6,92.0,3.700560093
2024-06-17 10:00:00,79.2,123.2,96.0,3.91824007
2024-06-17 10:01:00,79.26666666666667,122.8,103.0,4.353600025
2024-06-17 10:02:00,79.33333333333333,122.4,109.0,4.027080059
2024-06-17 10:03:00,79.4,122.0,106.0,4.353600025
2024-06-17 10:04:00,79.46666666666667,121.4,113.0,6.312719822
2024-06-17 10:05:00,79.53333333333333,120.8,112.0,6.095039845
2024-06-17 10:06:00,79.6,120.2,112.0,5.441999912
2024-06-17 10:07:00,79.66666666666667,119.6,111.0,5.006639957
2024-06-17 10:08:00,79.73333333333333,119.0,113.0,5.224319935
2024-06-17 10:09:00,79.8,118.4,114.0,5.224319935
2024-06-17 10:10:00,79.86666666666666,117.8,107.0,5.006639957
2024-06-17 10:11:00,79.93333333333334,117.2,110.0,5.006639957
2024-06-17 10:12:00,80.0,116.6,111.0,5.224319935
2024-06-17 10:13:00,80.2,116.0,107.0,4.353600025
2024-06-17 10:14:00,80.4,115.6,112.0,5.006639957
2024-06-17 10:15:00,80.6,115.2,107.0,5.006639957
2024-06-17 10:16:00,80.8,114.8,107.0,4.78895998
2024-06-17 10:17:00,81.0,114.4,106.0,3.374039888
2024-06-17 10:18:00,81.2,114.0,101.0,4.135920048
2024-06-17 10:19:00,81.4,114.2,102.0,4.135920048
2024-06-17 10:20:00,81.6,114.4,100.0,4.571280003
2024-06-17 10:21:00,81.8,114.6,105.0,3.374039888
2024-06-17 10:22:00,82.0,114.8,106.0,3.591720104
2024-06-17 10:23:00,82.2,115.0,107.0,5.224319935
2024-06-17 10:24:00,82.4,115.0,108.0,4.571280003
2024-06-17 10:25:00,82.6,115.0,105.0,4.135920048
2024-06-17 10:26:00,82.8,115.0,104.0,4.78895998
2024-06-17 10:27:00,83.0,115.0,104.0,4.353600025
2024-06-17 10:28:00,83.13333333333334,115.0,108.0,3.809400082
2024-06-17 10:29:00,83.26666666666667,115.0,105.0,3.374039888
2024-06-17 10:30:00,83.4,115.0,106.0,4.571280003
2024-06-17 10:31:00,83.53333333333333,115.0,108.0,4.571280003
2024-06-17 10:32:00,83.66666666666667,115.0,110.0,4.027080059
2024-06-17 10:33:00,83.8,115.0,112.0,5.006639957
2024-06-17 10:34:00,83.93333333333334,115.2,105.0,4.571280003
2024-06-17 10:35:00,84.06666666666666,115.4,106.0,3.591720104
2024-06-17 10:36:00,84.2,115.6,102.0,4.135920048
2024-06-17 10:37:00,84.33333333333333,115.8,101.0,4.353600025
2024-06-17 10:38:00,84.46666666666667,116.0,103.0,4.571280003
2024-06-17 10:39:00,84.6,116.2,104.0,4.78895998
2024-06-17 10:40:00,84.73333333333333,116.4,105.0,3.374039888
2024-06-17 10:41:00,84.86666666666666,116.6,101.0,4.78895998
2024-06-17 10:42:00,85.0,116.8,100.0,4.135920048
2024-06-17 10:43:00,84.8,117.0,106.0,5.877359867
2024-06-17 10:44:00,84.6,117.0,113.0,6.095039845
2024-06-17 10:45:00,84.4,117.0,98.0,1.414919972
2024-06-17 10:46:00,84.2,117.0,76.0,1.088400006
2024-06-17 10:47:00,84.0,117.0,78.0,1.088400006
2024-06-17 10:48:00,83.8,117.0,78.0,1.088400006
2024-06-17 10:49:00,83.6,117.6,86.0,1.306079984
2024-06-17 10:50:00,83.4,118.2,80.0,1.088400006
2024-06-17 10:51:00,83.2,118.8,84.0,1.414919972
2024-06-17 10:52:00,83.0,119.4,87.0,1.414919972
2024-06-17 10:53:00,82.8,120.0,96.0,4.135920048
2024-06-17 10:54:00,82.6,120.6,99.0,4.353600025
2024-06-17 10:55:00,82.4,121.2,102.0,4.135920048
2024-06-17 10:56:00,82.2,121.8,99.0,1.414919972
2024-06-17 10:57:00,82.0,122.4,91.0,3.2651999
2024-06-17 10:58:00,81.93333333333334,123.0,101.0,1.414919972
2024-06-17 10:59:00,81.86666666666666,122.6,96.0,1.414919972
2024-06-17 11:00:00,81.8,122.2,101.0,1.63259995
2024-06-17 11:01:00,81.73333333333333,121.8,103.0,3.91824007
2024-06-17 11:02:00,81.66666666666667,121.4,104.0,5.006639957
2024-06-17 11:03:00,81.6,121.0,104.0,4.571280003
2024-06-17 11:04:00,81.53333333333333,120.6,101.0,4.135920048
2024-06-17 11:05:00,81.46666666666667,120.2,106.0,4.353600025
2024-06-17 11:06:00,81.4,119.8,102.0,3.91824007
2024-06-17 11:07:00,81.33333333333333,119.4,103.0,3.91824007
2024-06-17 11:08:00,81.26666666666667,119.0,103.0,4.353600025
2024-06-17 11:09:00,81.2,118.0,105.0,3.591720104
2024-06-17 11:10:00,81.13333333333334,117.0,109.0,4.027080059
2024-06-17 11:11:00,81.06666666666666,116.0,97.0,3.700560093
2024-06-17 11:12:00,81.0,115.0,86.0,1.414919972
2024-06-17 11:13:00,80.86666666666666,114.0,85.0,1.414919972
2024-06-17 11:14:00,80.73333333333333,113.6,88.0,1.414919972
2024-06-17 11:15:00,80.6,113.2,90.0,1.414919972
2024-06-17 11:16:00,80.46666666666667,112.8,90.0,1.414919972
2024-06-17 11:17:00,80.33333333333333,112.4,86.0,1.414919972
2024-06-17 11:18:00,80.2,112.0,89.0,1.414919972
2024-06-17 11:19:00,80.06666666666666,112.0,91.0,1.414919972
2024-06-17 11:20:00,79.93333333333334,112.0,92.0,1.414919972
2024-06-17 11:21:00,79.8,112.0,91.0,1.414919972
2024-06-17 11:22:00,79.66666666666667,112.0,94.0,3.2651999
2024-06-17 11:23:00,79.53333333333333,112.0,91.0,1.414919972
2024-06-17 11:24:00,79.4,112.4,95.0,1.414919972
2024-06-17 11:25:00,79.26666666666667,112.8,98.0,3.700560093
2024-06-17 11:26:00,79.13333333333334,113.2,93.0,3.2651999
2024-06-17 11:27:00,79.0,113.6,99.0,4.353600025
2024-06-17 11:28:00,78.73333333333333,114.0,98.0,3.700560093
2024-06-17 11:29:00,78.46666666666667,114.0,104.0,3.374039888
2024-06-17 11:30:00,78.2,114.0,104.0,4.135920048
2024-06-17 11:31:00,77.93333333333334,114.0,97.0,1.414919972
2024-06-17 11:32:00,77.66666666666667,114.0,98.0,2.829839945
2024-06-17 11:33:00,77.4,114.0,93.0,1.414919972
2024-06-17 11:34:00,77.13333333333334,113.8,98.0,1.414919972
2024-06-17 11:35:00,76.86666666666666,113.6,101.0,1.414919972
2024-06-17 11:36:00,76.6,113.4,102.0,3.91824007
2024-06-17 11:37:00,76.33333333333333,113.2,105.0,3.374039888
2024-06-17 11:38:00,76.06666666666666,113.0,102.0,3.156359911
2024-06-17 11:39:00,75.8,112.8,101.0,4.135920048
2024-06-17 11:40:00,75.53333333333333,112.6,100.0,1.414919972
2024-06-17 11:41:00,75.26666666666667,112.4,102.0,4.135920048
2024-06-17 11:42:00,75.0,112.2,104.0,4.135920048
2024-06-17 11:43:00,74.8,112.0,97.0,4.571280003
2024-06-17 11:44:00,74.6,112.2,92.0,1.414919972
2024-06-17 11:45:00,74.4,112.4,91.0,1.414919972
2024-06-17 11:46:00,74.2,112.6,92.0,3.91824007
2024-06-17 11:47:00,74.0,112.8,96.0,2.829839945
2024-06-17 11:48:00,73.8,113.0,101.0,3.700560093
2024-06-17 11:49:00,73.6,113.2,101.0,4.135920048
2024-06-17 11:50:00,73.4,113.4,100.0,4.353600025
2024-06-17 11:51:00,73.2,113.6,100.0,4.135920048
2024-06-17 11:52:00,73.0,113.8,99.0,3.700560093
2024-06-17 11:53:00,72.8,114.0,99.0,3.91824007
2024-06-17 11:54:00,72.6,113.6,96.0,3.482880116
2024-06-17 11:55:00,72.4,113.2,93.0,3.047519922
2024-06-17 11:56:00,72.2,112.8,89.0,1.414919972
2024-06-17 11:57:00,72.0,112.4,84.0,1.414919972
2024-06-17 11:58:00,72.0,112.0,85.0,1.306079984
2024-06-17 11:59:00,72.0,112.2,87.0,3.2651999
2024-06-17 12:00:00,72.0,112.4,95.0,8.054160118
2024-06-17 12:01:00,72.0,112.6,93.0,3.2651999
2024-06-17 12:02:00,72.0,112.8,83.0,5.006639957
2024-06-17 12:03:00,72.0,113.0,94.0,4.353600025
2024-06-17 12:04:00,72.0,113.0,92.0,3.91824007
2024-06-17 12:05:00,72.0,113.0,94.0,1.414919972
2024-06-17 12:06:00,72.0,113.0,99.0,4.135920048
2024-06-17 12:07:00,72.0,113.0,99.0,3.700560093
2024-06-17 12:08:00,72.0,113.0,93.0,1.414919972
2024-06-17 12:09:00,72.0,112.4,98.0,3.91824007
2024-06-17 12:10:00,72.0,111.8,98.0,5.224319935
2024-06-17 12:11:00,72.0,111.2,100.0,3.700560093
2024-06-17 12:12:00,72.0,110.6,92.0,1.414919972
2024-06-17 12:13:00,72.0,110.0,97.0,1.414919972
2024-06-17 12:14:00,72.0,110.0,96.0,1.306079984
2024-06-17 12:15:00,72.0,110.0,102.0,6.748079777
2024-06-17 12:16:00,72.0,110.0,103.0,5.224319935
2024-06-17 12:17:00,72.0,110.0,105.0,4.571280003
2024-06-17 12:18:00,72.0,110.0,85.0,1.306079984
2024-06-17 12:19:00,72.0,110.0,81.0,1.414919972
2024-06-17 12:20:00,72.0,110.0,85.0,1.306079984
2024-06-17 12:21:00,72.0,110.0,90.0,1.414919972
2024-06-17 12:22:00,72.0,110.0,88.0,1.414919972
2024-06-17 12:23:00,72.0,110.0,85.0,1.306079984
2024-06-17 12:24:00,72.0,110.0,91.0,1.414919972
2024-06-17 12:25:00,72.0,110.0,93.0,1.414919972
2024-06-17 12:26:00,72.0,110.0,88.0,1.414919972
2024-06-17 12:27:00,72.0,110.0,86.0,1.414919972
2024-06-17 12:28:00,72.13333333333334,110.0,84.0,3.047519922
2024-06-17 12:29:00,72.26666666666667,110.2,85.0,1.306079984
2024-06-17 12:30:00,72.4,110.4,80.0,1.197239995
2024-06-17 12:31:00,72.53333333333333,110.6,81.0,1.414919972
2024-06-17 12:32:00,72.66666666666667,110.8,81.0,3.2651999
2024-06-17 12:33:00,72.8,111.0,91.0,3.482880116
2024-06-17 12:34:00,72.93333333333334,111.4,89.0,3.2651999
2024-06-17 12:35:00,73.06666666666666,111.8,96.0,6.748079777
2024-06-17 12:36:00,73.2,112.2,117.0,6.530399799
2024-06-17 12:37:00,73.33333333333333,112.6,137.0,8.489520073
2024-06-17 12:38:00,73.46666666666667,113.0,131.0,8.054160118
2024-06-17 12:39:00,73.6,112.8,96.0,1.414919972
2024-06-17 12:40:00,73.73333333333333,112.6,87.0,1.414919972
2024-06-17 12:41:00,73.86666666666666,112.4,89.0,1.414919972
2024-06-17 12:42:00,74.0,112.2,84.0,1.414919972
2024-06-17 12:43:00,74.06666666666666,112.0,84.0,1.414919972
2024-06-17 12:44:00,74.13333333333334,112.0,86.0,3.047519922
2024-06-17 12:45:00,74.2,112.0,80.0,1.088400006
2024-06-17 12:46:00,74.26666666666667,112.0,84.0,3.2651999
2024-06-17 12:47:00,74.33333333333333,112.0,93.0,1.414919972
2024-06-17 12:48:00,74.4,112.0,96.0,3.700560093
2024-06-17 12:49:00,74.46666666666667,111.8,101.0,4.353600025
2024-06-17 12:50:00,74.53333333333333,111.6,105.0,4.571280003
2024-06-17 12:51:00,74.6,111.4,107.0,4.78895998
2024-06-17 12:52:00,74.66666666666667,111.2,113.0,5.006639957
2024-06-17 12:53:00,74.73333333333333,111.0,113.0,5.877359867
2024-06-17 12:54:00,74.8,110.8,116.0,6.530399799
2024-06-17 12:55:00,74.86666666666666,110.6,116.0,5.65967989
2024-06-17 12:56:00,74.93333333333334,110.4,112.0,4.78895998
2024-06-17 12:57:00,75.0,110.2,116.0,5.65967989
2024-06-17 12:58:00,74.8,110.0,110.0,5.006639957
2024-06-17 12:59:00,74.6,109.8,100.0,1.414919972
2024-06-17 13:00:00,74.4,109.6,88.0,1.306079984
2024-06-17 13:01:00,74.2,109.4,93.0,1.414919972
2024-06-17 13:02:00,74.0,109.2,95.0,3.482880116
2024-06-17 13:03:00,73.8,109.0,101.0,7.401120186
2024-06-17 13:04:00,73.6,109.0,105.0,4.571280003
2024-06-17 13:05:00,73.4,109.0,110.0,5.441999912
2024-06-17 13:06:00,73.2,109.0,110.0,5.877359867
2024-06-17 13:07:00,73.0,109.0,110.0,5.224319935
2024-06-17 13:08:00,72.8,109.0,107.0,5.006639957
2024-06-17 13:09:00,72.6,108.6,109.0,4.027080059
2024-06-17 13:10:00,72.4,108.2,97.0,1.414919972
2024-06-17 13:11:00,72.2,107.8,86.0,1.414919972
2024-06-17 13:12:00,72.0,107.4,85.0,1.414919972
2024-06-17 13:13:00,71.93333333333334,107.0,86.0,1.306079984
2024-06-17 13:14:00,71.86666666666666,106.8,83.0,1.306079984
2024-06-17 13:15:00,71.8,106.6,83.0,1.306079984
2024-06-17 13:16:00,71.73333333333333,106.4,87.0,1.414919972
2024-06-17 13:17:00,71.66666666666667,106.2,84.0,1.414919972
2024-06-17 13:18:00,71.6,106.0,84.0,1.306079984
2024-06-17 13:19:00,71.53333333333333,105.8,84.0,1.306079984
2024-06-17 13:20:00,71.46666666666667,105.6,86.0,1.306079984
2024-06-17 13:21:00,71.4,105.4,86.0,1.088400006
2024-06-17 13:22:00,71.33333333333333,105.2,81.0,1.306079984
2024-06-17 13:23:00,71.26666666666667,105.0,86.0,1.414919972
2024-06-17 13:24:00,71.2,105.0,87.0,1.306079984
2024-06-17 13:25:00,71.13333333333334,105.0,88.0,1.414919972
2024-06-17 13:26:00,71.06666666666666,105.0,94.0,1.414919972
2024-06-17 13:27:00,71.0,105.0,89.0,1.306079984
2024-06-17 13:28:00,71.33333333333333,105.0,79.0,1.197239995
2024-06-17 13:29:00,71.66666666666667,105.4,84.0,1.414919972
2024-06-17 13:30:00,72.0,105.8,88.0,1.414919972
2024-06-17 13:31:00,72.33333333333333,106.2,90.0,3.2651999
2024-06-17 13:32:00,72.66666666666667,106.6,95.0,3.91824007
2024-06-17 13:33:00,73.0,107.0,93.0,3.91824007
2024-06-17 13:34:00,73.33333333333333,107.4,93.0,3.2651999
2024-06-17 13:35:00,73.66666666666667,107.8,91.0,3.700560093
2024-06-17 13:36:00,74.0,108.2,94.0,3.700560093
2024-06-17 13:37:00,74.33333333333333,108.6,83.0,1.414919972
2024-06-17 13:38:00,74.66666666666667,109.0,81.0,1.414919972
2024-06-17 13:39:00,75.0,109.6,81.0,1.414919972
2024-06-17 13:40:00,75.33333333333333,110.2,79.0,1.088400006
2024-06-17 13:41:00,75.66666666666667,110.8,81.0,1.306079984
2024-06-17 13:42:00,76.0,111.4,85.0,1.414919972
2024-06-17 13:43:00,76.2,112.0,83.0,1.414919972
2024-06-17 13:44:00,76.4,112.8,81.0,1.088400006
2024-06-17 13:45:00,76.6,113.6,79.0,1.088400006
2024-06-17 13:46:00,76.8,114.4,78.0,1.088400006
2024-06-17 13:47:00,77.0,115.2,80.0,1.088400006
2024-06-17 13:48:00,77.2,116.0,82.0,1.088400006
2024-06-17 13:49:00,77.4,117.0,79.0,1.088400006
2024-06-17 13:50:00,77.6,118.0,77.0,1.088400006
2024-06-17 13:51:00,77.8,119.0,82.0,1.306079984
2024-06-17 13:52:00,78.0,120.0,77.0,1.088400006
2024-06-17 13:53:00,78.2,121.0,84.0,1.414919972
2024-06-17 13:54:00,78.4,121.8,84.0,1.414919972
2024-06-17 13:55:00,78.6,122.6,79.0,1.088400006
2024-06-17 13:56:00,78.8,123.4,81.0,1.088400006
2024-06-17 13:57:00,79.0,124.2,81.0,1.088400006
2024-06-17 13:58:00,78.53333333333333,125.0,79.0,1.088400006
2024-06-17 13:59:00,78.06666666666666,124.8,76.0,1.088400006
2024-06-17 14:00:00,77.6,124.6,84.0,1.414919972
2024-06-17 14:01:00,77.13333333333334,124.4,77.0,1.088400006
2024-06-17 14:02:00,76.66666666666667,124.2,77.0,2.829839945
2024-06-17 14:03:00,76.2,124.0,86.0,2.612159967
2024-06-17 14:04:00,75.73333333333333,123.8,84.0,1.414919972
2024-06-17 14:05:00,75.26666666666667,123.6,79.0,2.829839945
2024-06-17 14:06:00,74.8,123.4,76.0,1.197239995
2024-06-17 14:07:00,74.33333333333333,123.2,75.0,1.088400006
2024-06-17 14:08:00,73.86666666666666,123.0,76.0,1.088400006
2024-06-17 14:09:00,73.4,122.6,77.0,1.088400006
2024-06-17 14:10:00,72.93333333333334,122.2,78.0,1.088400006
2024-06-17 14:11:00,72.46666666666667,121.8,79.0,1.088400006
2024-06-17 14:12:00,72.0,121.4,75.0,1.088400006
2024-06-17 14:13:00,71.8,121.0,77.0,1.088400006
2024-06-17 14:14:00,71.6,120.8,79.0,1.088400006
2024-06-17 14:15:00,71.4,120.6,79.0,1.088400006
2024-06-17 14:16:00,71.2,120.4,75.0,1.088400006
2024-06-17 14:17:00,71.0,120.2,82.0,1.414919972
2024-06-17 14:18:00,70.8,120.0,77.0,1.088400006
2024-06-17 14:19:00,70.6,120.2,81.0,1.197239995
2024-06-17 14:20:00,70.4,120.4,89.0,3.2651999
2024-06-17 14:21:00,70.2,120.6,93.0,3.482880116
2024-06-17 14:22:00,70.0,120.8,93.0,3.700560093
2024-06-17 14:23:00,69.8,121.0,95.0,4.353600025
2024-06-17 14:24:00,69.6,120.8,98.0,5.006639957
2024-06-17 14:25:00,69.4,120.6,91.0,1.414919972
2024-06-17 14:26:00,69.2,120.4,92.0,5.65967989
2024-06-17 14:27:00,69.0,120.2,93.0,5.006639957
2024-06-17 14:28:00,69.2,120.0,100.0,4.135920048
2024-06-17 14:29:00,69.4,119.6,89.0,1.414919972
2024-06-17 14:30:00,69.6,119.2,89.0,1.414919972
2024-06-17 14:31:00,69.8,118.8,86.0,1.414919972
2024-06-17 14:32:00,70.0,118.4,86.0,1.414919972
2024-06-17 14:33:00,70.2,118.0,87.0,1.414919972
2024-06-17 14:34:00,70.4,118.0,85.0,1.414919972
2024-06-17 14:35:00,70.6,118.0,84.0,1.414919972
2024-06-17 14:36:00,70.8,118.0,87.0,1.414919972
2024-06-17 14:37:00,71.0,118.0,85.0,1.414919972
2024-06-17 14:38:00,71.2,118.0,84.0,1.414919972
2024-06-17 14:39:00,71.4,118.4,86.0,1.414919972
2024-06-17 14:40:00,71.6,118.8,86.0,1.414919972
2024-06-17 14:41:00,71.8,119.2,83.0,1.306079984
2024-06-17 14:42:00,72.0,119.6,88.0,1.414919972
2024-06-17 14:43:00,72.33333333333333,120.0,90.0,1.414919972
2024-06-17 14:44:00,72.66666666666667,121.0,87.0,1.414919972
2024-06-17 14:45:00,73.0,122.0,86.0,1.414919972
2024-06-17 14:46:00,73.33333333333333,123.0,88.0,1.414919972
2024-06-17 14:47:00,73.66666666666667,124.0,93.0,1.414919972
2024-06-17 14:48:00,74.0,125.0,101.0,5.224319935
2024-06-17 14:49:00,74.33333333333333,125.8,99.0,5.224319935
2024-06-17 14:50:00,74.66666666666667,126.6,100.0,4.135920048
2024-06-17 14:51:00,75.0,127.4,99.0,4.135920048
2024-06-17 14:52:00,75.33333333333333,128.2,100.0,3.91824007
2024-06-17 14:53:00,75.66666666666667,129.0,99.0,3.700560093
2024-06-17 14:54:00,76.0,128.2,96.0,3.482880116
2024-06-17 14:55:00,76.33333333333333,127.4,97.0,3.482880116
2024-06-17 14:56:00,76.66666666666667,126.6,94.0,1.414919972
2024-06-17 14:57:00,77.0,125.8,76.0,1.088400006
2024-06-17 14:58:00,77.2,125.0,77.0,1.088400006
2024-06-17 14:59:00,77.4,124.6,82.0,1.306079984
2024-06-17 15:00:00,77.6,124.2,85.0,1.414919972
2024-06-17 15:01:00,77.8,123.8,88.0,1.414919972
2024-06-17 15:02:00,78.0,123.4,87.0,1.306079984
2024-06-17 15:03:00,78.2,123.0,83.0,1.414919972
2024-06-17 15:04:00,78.4,123.6,93.0,1.414919972
2024-06-17 15:05:00,78.6,124.2,97.0,1.414919972
2024-06-17 15:06:00,78.8,124.8,91.0,1.414919972
2024-06-17 15:07:00,79.0,125.4,88.0,1.306079984
2024-06-17 15:08:00,79.2,126.0,87.0,1.306079984
2024-06-17 15:09:00,79.4,126.8,85.0,1.414919972
2024-06-17 15:10:00,79.6,127.6,90.0,1.306079984
2024-06-17 15:11:00,79.8,128.4,89.0,1.306079984
2024-06-17 15:12:00,80.0,129.2,85.0,1.306079984
2024-06-17 15:13:00,80.0,130.0,79.0,1.088400006
2024-06-17 15:14:00,80.0,130.8,84.0,1.414919972
2024-06-17 15:15:00,80.0,131.6,84.0,1.306079984
2024-06-17 15:16:00,80.0,132.4,81.0,1.088400006
2024-06-17 15:17:00,80.0,133.2,79.0,1.088400006
2024-06-17 15:18:00,80.0,134.0,82.0,1.306079984
2024-06-17 15:19:00,80.0,134.4,79.0,1.197239995
2024-06-17 15:20:00,80.0,134.8,84.0,1.414919972
2024-06-17 15:21:00,80.0,135.2,76.0,1.088400006
2024-06-17 15:22:00,80.0,135.6,80.0,1.088400006
2024-06-17 15:23:00,80.0,136.0,86.0,1.414919972
2024-06-17 15:24:00,80.0,136.0,86.0,1.306079984
2024-06-17 15:25:00,80.0,136.0,83.0,1.414919972
2024-06-17 15:26:00,80.0,136.0,88.0,2.829839945
2024-06-17 15:27:00,80.0,136.0,84.0,1.414919972
2024-06-17 15:28:00,79.73333333333333,136.0,76.0,1.088400006
